     JD              t              a             e            i             W             w             M                 q        Number
  2455200.50000     2010.00833    3.12477919    0.61879837   77.44309990  289.46260535  147.93768833   87.00866310    1.19117092       0
  2455110.50000     2009.76389    3.125017909458    0.618828130804   77.442927426892  289.463013825365  147.942648893041   70.936084992596    1.191168917819
  2455020.50000     2009.51944    3.125278385654    0.618860739272   77.442669461531  289.464270458158  147.946640080198   54.868465184068    1.191166293477
  2454930.50000     2009.27222    3.125685709530    0.618895912881   77.442620780845  289.464495285513  147.952970332867   38.803161874734    1.191211598950
  2454840.50000     2009.02222    3.125958386462    0.618926726738   77.442687928370  289.464531600976  147.955695337168   22.747084337719    1.191219194411
  2454750.50000     2008.77778    3.126207758058    0.618949828002   77.443387134404  289.465047825573  147.959082017253    6.695716780034    1.191242003910
  2454660.50000     2008.53333    3.126071680698    0.618933197462   77.443502135059  289.465046267069  147.961711927938  350.646642848720    1.191242139870
  2454570.50000     2008.28611    3.125774654325    0.618896920440   77.443474406971  289.464978124029  147.963410083491  334.593403445428    1.191242346774
  2454480.50000     2008.03889    3.125675282384    0.618861953410   77.443721021727  289.465175566920  147.961341182265  318.539181414469    1.191313771402
  2454390.50000     2007.79444    3.125934178762    0.618804865538   77.442504855322  289.464715958679  147.950696040544  302.492135775673    1.191590899594
  2454300.50000     2007.55000    3.126150488749    0.618700370523   77.437340824683  289.463618763877  147.940386267577  286.442972000675    1.192000023049
  2454210.50000     2007.30278    3.126294439807    0.618579384394   77.431124390182  289.463298715076  147.933453259116  270.389880375469    1.192433149798
  2454120.50000     2007.05278    3.126398766331    0.618464381202   77.422446856756  289.464004396668  147.929834706374  254.334060738632    1.192832487921
  2454030.50000     2006.80833    3.126370235537    0.618380734730   77.414821343070  289.465450477754  147.932235438527  238.269177196542    1.193083112247
  2453940.50000     2006.56389    3.126323211347    0.618330243410   77.409924015222  289.466920838711  147.936611758538  222.203044369629    1.193223019096
  2453850.50000     2006.31667    3.126260867756    0.618304276772   77.407333481886  289.467935030657  147.943035089647  206.132747855556    1.193280402919
  2453760.50000     2006.06667    3.126203551568    0.618308061647   77.409195811509  289.466964801236  147.948991157131  190.066228653385    1.193246693285
  2453670.50000     2005.82222    3.126186997737    0.618314965683   77.410086568899  289.466427302055  147.953038258504  174.005120787058    1.193218791514
  2453580.50000     2005.57778    3.126197550261    0.618326593030   77.412367185562  289.464675137944  147.958416591212  157.940135550653    1.193186469868
  2453490.50000     2005.33056    3.126188714555    0.618354893522   77.416250300309  289.461205568957  147.962037221429  141.881020732689    1.193094624838
  2453400.50000     2005.08056    3.126194081118    0.618384415487   77.419456423861  289.457753071213  147.964880248302  125.823742987482    1.193004381566
  2453310.50000     2004.83333    3.126164876910    0.618423329388   77.422935231006  289.453226154091  147.965935405859  109.770518911376    1.192871585517
  2453220.50000     2004.58889    3.126138948115    0.618456454858   77.424676552139  289.450409599775  147.965825625667   93.719161336021    1.192758136870
  2453130.50000     2004.34444    3.126185255359    0.618488650312   77.426422348152  289.446496763330  147.967186699190   77.664697739403    1.192675156148
  2453040.50000     2004.09444    3.126096668111    0.618528849131   77.427593840051  289.442584662498  147.964091771207   61.616435929295    1.192515693713
  2452950.50000     2003.85000    3.126073624770    0.618558315659   77.427729211114  289.441346895335  147.961623142777   45.566591039349    1.192414788805
  2452860.50000     2003.60556    3.126194999423    0.618588101470   77.427613325065  289.440554369992  147.961270212699   29.514780509298    1.192367969905
  2452770.50000     2003.36111    3.126483973831    0.618623849721   77.428173643298  289.441141217276  147.963051222668   13.464093066895    1.192366421849
  2452680.50000     2003.10833    3.126574872893    0.618631290027   77.429069914483  289.441143870480  147.965951814287  357.417813335091    1.192377825909
