     JD              t              a             e            i             W             w             M                 q        Number
  2455200.50000     2010.00833    3.02049566    0.67193695   35.06633084  176.60871325  205.59791523    8.05534624    0.99091302       0
  2455110.50000     2009.76389    3.020713749531    0.671962720313   35.065888894589  176.608829093240  205.598613184700  351.158423615394    0.990906721108
  2455020.50000     2009.51944    3.020362004785    0.671932593317   35.065022145316  176.611032453831  205.600704943361  334.257279585479    0.990882330153
  2454930.50000     2009.27222    3.019986704883    0.671892750033   35.064977731834  176.610598377694  205.604464906035  317.348820711206    0.990879532677
  2454840.50000     2009.02222    3.019747206538    0.671862102081   35.064941526719  176.610265602532  205.607337411592  300.437385082728    0.990893500601
  2454750.50000     2008.77778    3.019715663439    0.671816124268   35.064120382769  176.607600354036  205.607981249593  283.528096920289    0.991021990036
  2454660.50000     2008.53333    3.019643611952    0.671767552188   35.062038324646  176.602379701863  205.612736729610  266.613946788538    0.991145014272
  2454570.50000     2008.28611    3.019601578551    0.671720891711   35.059721238133  176.597834121089  205.617504214377  249.698603090428    0.991272113594
  2454480.50000     2008.03889    3.019552536344    0.671677097345   35.056389351632  176.592427249476  205.624605455800  232.778756573036    0.991388253453
  2454390.50000     2007.79444    3.019503192376    0.671650484331   35.054735600419  176.590155746170  205.630188162647  215.857313783236    0.991452410777
  2454300.50000     2007.55000    3.019527340883    0.671608271198   35.051952916308  176.587044315993  205.635958235876  198.936815940263    0.991587803636
  2454210.50000     2007.30278    3.019531618664    0.671588720470   35.049522058950  176.584685981689  205.643878177533  182.007849569741    0.991648242468
  2454120.50000     2007.05278    3.019537565167    0.671595588769   35.050856789715  176.585684061714  205.648989774462  165.079566162387    0.991629456277
  2454030.50000     2006.80833    3.019584170272    0.671610214642   35.053479478955  176.587256045045  205.653706752147  148.150972609678    0.991600597546
  2453940.50000     2006.56389    3.019628889121    0.671656086903   35.060207258663  176.590264949153  205.656586733988  131.222652652097    0.991476765554
  2453850.50000     2006.31667    3.019668537047    0.671721940887   35.069310639497  176.592943280419  205.657739033744  114.298567281318    0.991290926506
  2453760.50000     2006.06667    3.019660508212    0.671832416105   35.082371053666  176.594501600157  205.656536766301   97.376645237153    0.990954693164
  2453670.50000     2005.82222    3.019398314253    0.671969286130   35.097886988200  176.593525124529  205.648257993114   80.469971565045    0.990455384484
  2453580.50000     2005.57778    3.018958694212    0.672078906434   35.107684666008  176.590715047097  205.636182517575   63.570602924847    0.989980236437
  2453490.50000     2005.33056    3.018497606815    0.672150443555   35.112590832494  176.587773936753  205.623957311647   46.667598236239    0.989613101524
